MATH_TERM_precision,MATH_TERM_recall,MATH_TERM_f1-score,MATH_TERM_support,micro avg_precision,micro avg_recall,micro avg_f1-score,micro avg_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,trainset_size,model,trainset_num
0.6809069212410501,0.7940439743946562,0.7331363227547218,3593,0.6809069212410501,0.7940439743946562,0.7331363227547218,3593,0.6809069212410501,0.7940439743946562,0.7331363227547218,3593,0.6809069212410501,0.7940439743946562,0.7331363227547218,3593,10240,roberta-base,7
0.7290961187809325,0.7790147509045366,0.7532292787944025,3593,0.7290961187809325,0.7790147509045366,0.7532292787944025,3593,0.7290961187809325,0.7790147509045366,0.7532292787944025,3593,0.7290961187809325,0.7790147509045366,0.7532292787944025,3593,10240,roberta-base,8
0.7424366312346689,0.7581408293904814,0.7502065546681355,3593,0.7424366312346689,0.7581408293904814,0.7502065546681355,3593,0.7424366312346689,0.7581408293904814,0.7502065546681355,3593,0.7424366312346689,0.7581408293904814,0.7502065546681355,3593,10240,roberta-base,9
0.7196479420139787,0.7737266907876427,0.7457081545064377,3593,0.7196479420139787,0.7737266907876427,0.7457081545064377,3593,0.7196479420139787,0.7737266907876427,0.7457081545064377,3593,0.7196479420139787,0.7737266907876427,0.7457081545064378,3593,10240,roberta-base,10
0.7145390070921985,0.7851377678819927,0.7481766343986208,3593,0.7145390070921985,0.7851377678819927,0.7481766343986208,3593,0.7145390070921985,0.7851377678819927,0.7481766343986208,3593,0.7145390070921985,0.7851377678819927,0.7481766343986208,3593,10240,roberta-base,1
0.7409749670619236,0.7826328973003062,0.7612344342176502,3593,0.7409749670619236,0.7826328973003062,0.7612344342176502,3593,0.7409749670619236,0.7826328973003062,0.7612344342176502,3593,0.7409749670619236,0.7826328973003062,0.7612344342176502,3593,10240,roberta-base,2
0.731219131791006,0.7829112162538269,0.7561827956989247,3593,0.731219131791006,0.7829112162538269,0.7561827956989247,3593,0.731219131791006,0.7829112162538269,0.7561827956989247,3593,0.731219131791006,0.7829112162538269,0.7561827956989247,3593,10240,roberta-base,3
0.7110665998998498,0.7904258279988867,0.7486490048767629,3593,0.7110665998998498,0.7904258279988867,0.7486490048767629,3593,0.7110665998998498,0.7904258279988867,0.7486490048767629,3593,0.7110665998998498,0.7904258279988867,0.7486490048767629,3593,10240,roberta-base,4
0.7077858880778589,0.8096298357918175,0.7552901466960925,3593,0.7077858880778589,0.8096298357918175,0.7552901466960925,3593,0.7077858880778589,0.8096298357918175,0.7552901466960925,3593,0.7077858880778589,0.8096298357918175,0.7552901466960926,3593,10240,roberta-base,5
0.7025984049395421,0.7600890620651266,0.7302139037433155,3593,0.7025984049395421,0.7600890620651266,0.7302139037433155,3593,0.7025984049395421,0.7600890620651266,0.7302139037433155,3593,0.7025984049395422,0.7600890620651266,0.7302139037433155,3593,10240,roberta-base,6
