,MATH_TERM_precision,MATH_TERM_recall,MATH_TERM_f1-score,MATH_TERM_support,micro avg_precision,micro avg_recall,micro avg_f1-score,micro avg_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,trainset_size,model
0,0.3010989010989011,0.03797117516629712,0.06743785380260892,3608,0.3010989010989011,0.03797117516629712,0.06743785380260892,3608,0.3010989010989011,0.03797117516629712,0.06743785380260892,3608,0.3010989010989011,0.03797117516629712,0.06743785380260892,3608,64,roberta-base
1,0.42440225035161744,0.33453436807095344,0.3741475511469312,3608,0.42440225035161744,0.33453436807095344,0.3741475511469312,3608,0.42440225035161744,0.33453436807095344,0.3741475511469312,3608,0.42440225035161744,0.33453436807095344,0.3741475511469312,3608,128,roberta-base
2,0.3695652173913043,0.3580931263858093,0.3637387387387388,3608,0.3695652173913043,0.3580931263858093,0.3637387387387388,3608,0.3695652173913043,0.3580931263858093,0.3637387387387388,3608,0.3695652173913043,0.3580931263858093,0.3637387387387388,3608,256,roberta-base
3,0.44924880908757786,0.33980044345898003,0.38693388038504023,3608,0.44924880908757786,0.33980044345898003,0.38693388038504023,3608,0.44924880908757786,0.33980044345898003,0.38693388038504023,3608,0.44924880908757786,0.33980044345898003,0.38693388038504023,3608,512,roberta-base
4,0.648444070647603,0.6410753880266076,0.6447386759581882,3608,0.648444070647603,0.6410753880266076,0.6447386759581882,3608,0.648444070647603,0.6410753880266076,0.6447386759581882,3608,0.648444070647603,0.6410753880266076,0.6447386759581882,3608,1024,roberta-base
