MATH_TERM_precision,MATH_TERM_recall,MATH_TERM_f1-score,MATH_TERM_support,micro avg_precision,micro avg_recall,micro avg_f1-score,micro avg_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,trainset_size,model,trainset_num
0.0,0.0,0.0,2714,0.0,0.0,0.0,2714,0.0,0.0,0.0,2714,0.0,0.0,0.0,2714,2048,InriaValda/cc_math_roberta_ep01,1
0.5138211382113821,0.4657332350773766,0.48859683030537304,2714,0.5138211382113821,0.4657332350773766,0.48859683030537304,2714,0.5138211382113821,0.4657332350773766,0.48859683030537304,2714,0.5138211382113821,0.4657332350773766,0.48859683030537304,2714,2048,InriaValda/cc_math_roberta_ep01,2
0.5938628158844765,0.3636698599852616,0.4510968921389396,2714,0.5938628158844765,0.3636698599852616,0.4510968921389396,2714,0.5938628158844765,0.3636698599852616,0.4510968921389396,2714,0.5938628158844765,0.3636698599852616,0.4510968921389396,2714,2048,InriaValda/cc_math_roberta_ep01,3
0.546611909650924,0.49042004421518054,0.5169935909885415,2714,0.546611909650924,0.49042004421518054,0.5169935909885415,2714,0.546611909650924,0.49042004421518054,0.5169935909885415,2714,0.546611909650924,0.49042004421518054,0.5169935909885415,2714,2048,InriaValda/cc_math_roberta_ep01,4
0.541121889498102,0.4727339719970523,0.5046214355948869,2714,0.541121889498102,0.4727339719970523,0.5046214355948869,2714,0.541121889498102,0.4727339719970523,0.5046214355948869,2714,0.541121889498102,0.4727339719970523,0.5046214355948869,2714,2048,InriaValda/cc_math_roberta_ep01,5
0.5327169274537695,0.5519528371407516,0.5421643141512849,2714,0.5327169274537695,0.5519528371407516,0.5421643141512849,2714,0.5327169274537695,0.5519528371407516,0.5421643141512849,2714,0.5327169274537695,0.5519528371407516,0.5421643141512849,2714,2048,InriaValda/cc_math_roberta_ep01,6
0.48120300751879697,0.5423728813559322,0.5099601593625499,2714,0.48120300751879697,0.5423728813559322,0.5099601593625499,2714,0.48120300751879697,0.5423728813559322,0.5099601593625499,2714,0.48120300751879697,0.5423728813559322,0.5099601593625499,2714,2048,InriaValda/cc_math_roberta_ep01,7
0.4649151978716329,0.5151068533529846,0.4887257472469848,2714,0.4649151978716329,0.5151068533529846,0.4887257472469848,2714,0.4649151978716329,0.5151068533529846,0.4887257472469848,2714,0.4649151978716329,0.5151068533529846,0.4887257472469848,2714,2048,InriaValda/cc_math_roberta_ep01,8
0.4581712062256809,0.5206337509211496,0.4874094515350121,2714,0.4581712062256809,0.5206337509211496,0.4874094515350121,2714,0.4581712062256809,0.5206337509211496,0.4874094515350121,2714,0.4581712062256809,0.5206337509211496,0.48740945153501203,2714,2048,InriaValda/cc_math_roberta_ep01,9
0.4785384888258248,0.4970523212969786,0.4876197361286824,2714,0.4785384888258248,0.4970523212969786,0.4876197361286824,2714,0.4785384888258248,0.4970523212969786,0.4876197361286824,2714,0.4785384888258247,0.4970523212969786,0.4876197361286824,2714,2048,InriaValda/cc_math_roberta_ep01,10
