MATH_TERM_precision,MATH_TERM_recall,MATH_TERM_f1-score,MATH_TERM_support,micro avg_precision,micro avg_recall,micro avg_f1-score,micro avg_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,trainset_size,model,trainset_num
0.6258250825082509,0.5589535740604274,0.5905021409108604,2714,0.6258250825082509,0.5589535740604274,0.5905021409108604,2714,0.6258250825082509,0.5589535740604274,0.5905021409108604,2714,0.6258250825082509,0.5589535740604274,0.5905021409108604,2714,2048,InriaValda/cc_math_roberta_ep01,1
0.5539543057996485,0.58069270449521,0.5670084547580501,2714,0.5539543057996485,0.58069270449521,0.5670084547580501,2714,0.5539543057996485,0.58069270449521,0.5670084547580501,2714,0.5539543057996485,0.58069270449521,0.5670084547580501,2714,2048,InriaValda/cc_math_roberta_ep01,2
0.5924513915364087,0.5725865880619012,0.5823496346261945,2714,0.5924513915364087,0.5725865880619012,0.5823496346261945,2714,0.5924513915364087,0.5725865880619012,0.5823496346261945,2714,0.5924513915364087,0.5725865880619012,0.5823496346261945,2714,2048,InriaValda/cc_math_roberta_ep01,3
0.5396887159533074,0.5110537951363301,0.5249810749432249,2714,0.5396887159533074,0.5110537951363301,0.5249810749432249,2714,0.5396887159533074,0.5110537951363301,0.5249810749432249,2714,0.5396887159533074,0.5110537951363301,0.5249810749432249,2714,2048,InriaValda/cc_math_roberta_ep01,4
0.555375909458367,0.5062638172439204,0.5296838858905165,2714,0.555375909458367,0.5062638172439204,0.5296838858905165,2714,0.555375909458367,0.5062638172439204,0.5296838858905165,2714,0.555375909458367,0.5062638172439204,0.5296838858905165,2714,2048,InriaValda/cc_math_roberta_ep01,5
0.5734091717028084,0.5943257184966838,0.5836801157951872,2714,0.5734091717028084,0.5943257184966838,0.5836801157951872,2714,0.5734091717028084,0.5943257184966838,0.5836801157951872,2714,0.5734091717028084,0.5943257184966838,0.5836801157951872,2714,2048,InriaValda/cc_math_roberta_ep01,6
0.5588728614558873,0.6138540899042004,0.5850746268656716,2714,0.5588728614558873,0.6138540899042004,0.5850746268656716,2714,0.5588728614558873,0.6138540899042004,0.5850746268656716,2714,0.5588728614558873,0.6138540899042004,0.5850746268656716,2714,2048,InriaValda/cc_math_roberta_ep01,7
0.5909465020576131,0.529108327192336,0.5583203732503887,2714,0.5909465020576131,0.529108327192336,0.5583203732503887,2714,0.5909465020576131,0.529108327192336,0.5583203732503887,2714,0.5909465020576131,0.529108327192336,0.5583203732503887,2714,2048,InriaValda/cc_math_roberta_ep01,8
0.5568221070811744,0.5939572586588062,0.574790515243359,2714,0.5568221070811744,0.5939572586588062,0.574790515243359,2714,0.5568221070811744,0.5939572586588062,0.574790515243359,2714,0.5568221070811744,0.5939572586588062,0.574790515243359,2714,2048,InriaValda/cc_math_roberta_ep01,9
0.6149679960610537,0.46020633750921147,0.5264488935721812,2714,0.6149679960610537,0.46020633750921147,0.5264488935721812,2714,0.6149679960610537,0.46020633750921147,0.5264488935721812,2714,0.6149679960610537,0.46020633750921147,0.5264488935721812,2714,2048,InriaValda/cc_math_roberta_ep01,10
