MATH_TERM_precision,MATH_TERM_recall,MATH_TERM_f1-score,MATH_TERM_support,micro avg_precision,micro avg_recall,micro avg_f1-score,micro avg_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,trainset_size,model,trainset_num
0.30746011211729196,0.5254237288135594,0.3879216539717084,2714,0.30746011211729196,0.5254237288135594,0.3879216539717084,2714,0.30746011211729196,0.5254237288135594,0.3879216539717084,2714,0.30746011211729196,0.5254237288135594,0.3879216539717084,2714,2048,InriaValda/cc_math_roberta_ep10,1
0.3789828431372549,0.4557848194546794,0.4138507862161258,2714,0.3789828431372549,0.4557848194546794,0.4138507862161258,2714,0.3789828431372549,0.4557848194546794,0.4138507862161258,2714,0.3789828431372549,0.4557848194546794,0.41385078621612575,2714,2048,InriaValda/cc_math_roberta_ep10,2
0.36988950276243093,0.4933677229182019,0.422797600252605,2714,0.36988950276243093,0.4933677229182019,0.422797600252605,2714,0.36988950276243093,0.4933677229182019,0.422797600252605,2714,0.36988950276243093,0.4933677229182019,0.422797600252605,2714,2048,InriaValda/cc_math_roberta_ep10,3
0.0,0.0,0.0,2714,0.0,0.0,0.0,2714,0.0,0.0,0.0,2714,0.0,0.0,0.0,2714,2048,InriaValda/cc_math_roberta_ep10,4
0.33983031414813114,0.5460574797347089,0.4189399293286219,2714,0.33983031414813114,0.5460574797347089,0.4189399293286219,2714,0.33983031414813114,0.5460574797347089,0.4189399293286219,2714,0.33983031414813114,0.5460574797347089,0.41893992932862195,2714,2048,InriaValda/cc_math_roberta_ep10,5
0.4167267483777938,0.6389093588798821,0.5044363636363636,2714,0.4167267483777938,0.6389093588798821,0.5044363636363636,2714,0.4167267483777938,0.6389093588798821,0.5044363636363636,2714,0.4167267483777937,0.6389093588798821,0.5044363636363636,2714,2048,InriaValda/cc_math_roberta_ep10,6
0.3114754098360656,0.5460574797347089,0.3966809421841542,2714,0.3114754098360656,0.5460574797347089,0.3966809421841542,2714,0.3114754098360656,0.5460574797347089,0.3966809421841542,2714,0.3114754098360656,0.5460574797347089,0.3966809421841542,2714,2048,InriaValda/cc_math_roberta_ep10,7
0.3791935980301631,0.4539425202652911,0.41321482475264126,2714,0.3791935980301631,0.4539425202652911,0.41321482475264126,2714,0.3791935980301631,0.4539425202652911,0.41321482475264126,2714,0.37919359803016306,0.4539425202652911,0.41321482475264126,2714,2048,InriaValda/cc_math_roberta_ep10,8
0.505521472392638,0.45541635961680177,0.47916262841635976,2714,0.505521472392638,0.45541635961680177,0.47916262841635976,2714,0.505521472392638,0.45541635961680177,0.47916262841635976,2714,0.505521472392638,0.45541635961680177,0.47916262841635976,2714,2048,InriaValda/cc_math_roberta_ep10,9
0.42366412213740456,0.49078850405305824,0.4547627176510754,2714,0.42366412213740456,0.49078850405305824,0.4547627176510754,2714,0.42366412213740456,0.49078850405305824,0.4547627176510754,2714,0.42366412213740456,0.49078850405305824,0.4547627176510754,2714,2048,InriaValda/cc_math_roberta_ep10,10
