MATH_TERM_precision,MATH_TERM_recall,MATH_TERM_f1-score,MATH_TERM_support,micro avg_precision,micro avg_recall,micro avg_f1-score,micro avg_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,trainset_size,model,trainset_num
0.656,0.6949152542372882,0.6748971193415638,2714,0.656,0.6949152542372882,0.6748971193415638,2714,0.656,0.6949152542372882,0.6748971193415638,2714,0.656,0.6949152542372882,0.6748971193415638,2714,10240,InriaValda/cc_math_roberta_ep01,3
0.6892738665683745,0.6890198968312454,0.6891468583010872,2714,0.6892738665683745,0.6890198968312454,0.6891468583010872,2714,0.6892738665683745,0.6890198968312454,0.6891468583010872,2714,0.6892738665683745,0.6890198968312454,0.6891468583010872,2714,10240,InriaValda/cc_math_roberta_ep01,4
0.6537405628002745,0.7019159911569639,0.6769722814498933,2714,0.6537405628002745,0.7019159911569639,0.6769722814498933,2714,0.6537405628002745,0.7019159911569639,0.6769722814498933,2714,0.6537405628002745,0.7019159911569639,0.6769722814498933,2714,10240,InriaValda/cc_math_roberta_ep01,5
0.6686325101363804,0.6683861459100958,0.6685093053252257,2714,0.6686325101363804,0.6683861459100958,0.6685093053252257,2714,0.6686325101363804,0.6683861459100958,0.6685093053252257,2714,0.6686325101363804,0.6683861459100958,0.6685093053252257,2714,10240,InriaValda/cc_math_roberta_ep01,6
0.702954898911353,0.6661753868828297,0.6840711312902005,2714,0.702954898911353,0.6661753868828297,0.6840711312902005,2714,0.702954898911353,0.6661753868828297,0.6840711312902005,2714,0.702954898911353,0.6661753868828297,0.6840711312902005,2714,10240,InriaValda/cc_math_roberta_ep01,7
0.6861605521249546,0.6960206337509212,0.6910554234497898,2714,0.6861605521249546,0.6960206337509212,0.6910554234497898,2714,0.6861605521249546,0.6960206337509212,0.6910554234497898,2714,0.6861605521249546,0.6960206337509212,0.6910554234497898,2714,10240,InriaValda/cc_math_roberta_ep01,8
0.6569317382125264,0.6879145173176123,0.6720662347012237,2714,0.6569317382125264,0.6879145173176123,0.6720662347012237,2714,0.6569317382125264,0.6879145173176123,0.6720662347012237,2714,0.6569317382125264,0.6879145173176123,0.6720662347012237,2714,10240,InriaValda/cc_math_roberta_ep01,9
0.6511706820495419,0.7070744288872512,0.6779720897367956,2714,0.6511706820495419,0.7070744288872512,0.6779720897367956,2714,0.6511706820495419,0.7070744288872512,0.6779720897367956,2714,0.6511706820495419,0.7070744288872512,0.6779720897367956,2714,10240,InriaValda/cc_math_roberta_ep01,10
0.6576354679802956,0.6886514369933677,0.6727861771058317,2714,0.6576354679802956,0.6886514369933677,0.6727861771058317,2714,0.6576354679802956,0.6886514369933677,0.6727861771058317,2714,0.6576354679802956,0.6886514369933677,0.6727861771058317,2714,10240,InriaValda/cc_math_roberta_ep01,1
0.6757909704941344,0.7004421518054532,0.6878957843314637,2714,0.6757909704941344,0.7004421518054532,0.6878957843314637,2714,0.6757909704941344,0.7004421518054532,0.6878957843314637,2714,0.6757909704941344,0.7004421518054532,0.6878957843314637,2714,10240,InriaValda/cc_math_roberta_ep01,2
